price,area,status,nb_bedroom,nb_bathroom,age,location,builder
57.5,922,Ready to move,2,2.0,5.0,Old Pallavaram,seller
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,seller
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,seller
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,seller
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,seller
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,seller
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,seller
35.0,750,Ready to move,2,1.0,,Medavakkam,seller
35.0,750,Ready to move,2,1.0,,Medavakkam,seller
35.0,750,Ready to move,2,1.0,,Medavakkam,seller
35.0,750,Ready to move,2,1.0,,Medavakkam,seller
540.0,5100,Under Construction,5,5.0,,Kottivakkam,seller
55.83,859,Ready to move,2,2.0,,Velachery,seller
125.0,2350,Ready to move,4,4.0,5.0,Iyyappanthangal,seller
125.0,2350,Ready to move,4,4.0,5.0,Iyyappanthangal,seller
110.0,2350,Ready to move,4,4.0,5.0,Iyyappanthangal,seller
42.18,868,Ready to move,2,2.0,,Pammal,seller
42.18,868,Ready to move,2,2.0,,Pammal,seller
42.18,868,Ready to move,2,2.0,,Pammal,seller
42.18,868,Ready to move,2,2.0,,Pammal,seller
42.18,868,Ready to move,2,2.0,,Pammal,seller
25.0,619,Ready to move,2,1.0,4.0,Pozhichalur,seller
125.0,2350,Ready to move,4,4.0,5.0,Iyyappanthangal,seller
125.0,2350,Ready to move,4,4.0,5.0,Iyyappanthangal,seller
110.0,2350,Ready to move,4,4.0,5.0,Iyyappanthangal,seller
42.18,868,Ready to move,2,2.0,,Pammal,seller
42.18,868,Ready to move,2,2.0,,Pammal,seller
42.18,868,Ready to move,2,2.0,,Pammal,seller
42.18,868,Ready to move,2,2.0,,Pammal,seller
42.18,868,Ready to move,2,2.0,,Pammal,seller
42.18,868,Ready to move,2,2.0,,Pammal,seller
42.18,868,Ready to move,2,2.0,,Pammal,seller
42.18,868,Ready to move,2,2.0,,Pammal,seller
42.18,868,Ready to move,2,2.0,,Pammal,seller
42.18,868,Ready to move,2,2.0,,Pammal,seller
42.18,868,Ready to move,2,2.0,,Pammal,seller
42.18,868,Ready to move,2,2.0,,Pammal,seller
42.18,868,Ready to move,2,2.0,,Pammal,seller
42.18,868,Ready to move,2,2.0,,Pammal,seller
42.18,868,Ready to move,2,2.0,,Pammal,seller
42.18,868,Ready to move,2,2.0,,Pammal,seller
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,seller
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,seller
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,seller
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,seller
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,seller
